timestamp,source,temperature,humidity,air_quality,total_usage_time,fuzzy_level,message
2025-12-16T15:54:04.672844,android_summary,25.35,59.9,0.31,5 jam 51 menit 59 detik,Sedang,"Tingkat stres kamu sedang, Jaga aktivitasmu tetap produktif!"
